FID,country,area,location,site_code,site_name,old_site_codes,latitude,longitude,realm,province,ecoregion,lat_zone,programs,geom
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-46a5,Australia,Queensland,GBR - North,GBR43,Wilson Reef SW,,-13.96,144.38,Central Indo-Pacific,Northeast Australian Shelf,Torres Strait Northern Great Barrier Reef,Tropical,RLS,POINT (144.38 -13.96)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-46a4,Australia,Queensland,GBR - North,GBR44,Wilson Reef Lagoon,,-13.96,144.39,Central Indo-Pacific,Northeast Australian Shelf,Torres Strait Northern Great Barrier Reef,Tropical,RLS,POINT (144.39 -13.96)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-46a3,Australia,Queensland,GBR - North,GBR53,Salamander Reef,,-11.77,143.65,Central Indo-Pacific,Northeast Australian Shelf,Torres Strait Northern Great Barrier Reef,Tropical,RLS,POINT (143.65 -11.77)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-46a2,Australia,Queensland,GBR - North,GBR54,Two Hour Reef,,-12.16,143.65,Central Indo-Pacific,Northeast Australian Shelf,Torres Strait Northern Great Barrier Reef,Tropical,RLS,POINT (143.65 -12.16)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-46a1,Australia,Queensland,GBR - North,GBR57,Lagoon Reef Inner E,,-12.38,143.77,Central Indo-Pacific,Northeast Australian Shelf,Torres Strait Northern Great Barrier Reef,Tropical,RLS,POINT (143.77 -12.38)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-46a0,Australia,Queensland,GBR - North,GBR61,Cat Reef Bommie,,-12,143.84,Central Indo-Pacific,Northeast Australian Shelf,Torres Strait Northern Great Barrier Reef,Tropical,RLS,POINT (143.84 -12)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-469f,Australia,Queensland,GBR - North,GBR62,Crocodile Bommie,,-13.82,144.28,Central Indo-Pacific,Northeast Australian Shelf,Torres Strait Northern Great Barrier Reef,Tropical,RLS,POINT (144.28 -13.82)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-469e,Australia,Queensland,GBR - North,GBR63,Surprise Reef,,-14,144.68,Central Indo-Pacific,Northeast Australian Shelf,Torres Strait Northern Great Barrier Reef,Tropical,RLS,POINT (144.68 -14)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-469d,Australia,Queensland,GBR - North,GBR64,Surprise Reef Paradise,,-13.99,144.68,Central Indo-Pacific,Northeast Australian Shelf,Torres Strait Northern Great Barrier Reef,Tropical,RLS,POINT (144.68 -13.99)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-469c,Australia,Queensland,GBR - North,GBR65,Surprise Reef Rubble,,-14.01,144.71,Central Indo-Pacific,Northeast Australian Shelf,Torres Strait Northern Great Barrier Reef,Tropical,RLS,POINT (144.71 -14.01)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-469b,Australia,Queensland,GBR - North,GBR66,Day Reef Outer,,-14.49,145.55,Central Indo-Pacific,Northeast Australian Shelf,Torres Strait Northern Great Barrier Reef,Tropical,RLS,POINT (145.55 -14.49)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-469a,Australia,Queensland,GBR - North,GBR67,Day Reef Inner,,-14.52,145.53,Central Indo-Pacific,Northeast Australian Shelf,Torres Strait Northern Great Barrier Reef,Tropical,RLS,POINT (145.53 -14.52)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4699,Australia,Queensland,GBR - North,GBR68,North Direction Reef 1,,-14.74,145.52,Central Indo-Pacific,Northeast Australian Shelf,Torres Strait Northern Great Barrier Reef,Tropical,RLS,POINT (145.52 -14.74)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4698,Australia,Queensland,GBR - North,GBR69,North Direction Reef 2,,-14.75,145.52,Central Indo-Pacific,Northeast Australian Shelf,Torres Strait Northern Great Barrier Reef,Tropical,RLS,POINT (145.52 -14.75)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4697,Australia,Queensland,GBR - North,GBR85,Collette Reef,,-11.23,143.36,Central Indo-Pacific,Northeast Australian Shelf,Torres Strait Northern Great Barrier Reef,Tropical,RLS,POINT (143.36 -11.23)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4696,Indonesia,Flores,Flores,FLORES4,South Pangah Batang Spit,,-8.44,122.33,Central Indo-Pacific,Western Coral Triangle,Lesser Sunda,Tropical,RLS,POINT (122.33 -8.44)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4695,Australia,Queensland,GBR - North,GBR86,Collette Reef anchorage,,-11.23,143.35,Central Indo-Pacific,Northeast Australian Shelf,Torres Strait Northern Great Barrier Reef,Tropical,RLS,POINT (143.35 -11.23)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4694,Australia,Queensland,GBR - North,GBR87,Pandora Passage,,-11.37,143.99,Central Indo-Pacific,Northeast Australian Shelf,Torres Strait Northern Great Barrier Reef,Tropical,RLS,POINT (143.99 -11.37)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4693,Australia,Queensland,GBR - North,GBR88,Boxing Day test,,-11.49,143.85,Central Indo-Pacific,Northeast Australian Shelf,Torres Strait Northern Great Barrier Reef,Tropical,RLS,POINT (143.85 -11.49)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4692,Australia,Queensland,GBR - North,GBR89,Boxing Day Reef,,-11.49,143.85,Central Indo-Pacific,Northeast Australian Shelf,Torres Strait Northern Great Barrier Reef,Tropical,RLS,POINT (143.85 -11.49)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4691,Australia,Queensland,GBR - North,GBR90,Salamander Reef Nth,,-11.76,143.65,Central Indo-Pacific,Northeast Australian Shelf,Torres Strait Northern Great Barrier Reef,Tropical,RLS,POINT (143.65 -11.76)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4690,Australia,Queensland,GBR - North,GBR91,Distant Garden,,-11.98,143.65,Central Indo-Pacific,Northeast Australian Shelf,Torres Strait Northern Great Barrier Reef,Tropical,RLS,POINT (143.65 -11.98)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-468f,Australia,Queensland,GBR - North,GBR92,Garden of Eden,,-12.16,143.65,Central Indo-Pacific,Northeast Australian Shelf,Torres Strait Northern Great Barrier Reef,Tropical,RLS,POINT (143.65 -12.16)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-468e,Australia,Queensland,GBR - North,GBR95,Reticulatus Reef,,-13.18,143.84,Central Indo-Pacific,Northeast Australian Shelf,Torres Strait Northern Great Barrier Reef,Tropical,RLS,POINT (143.84 -13.18)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-468d,Australia,Queensland,GBR - North,GBR96,Day Reef Bommie,,-14.51,145.52,Central Indo-Pacific,Northeast Australian Shelf,Torres Strait Northern Great Barrier Reef,Tropical,RLS,POINT (145.52 -14.51)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-468c,Australia,Queensland,QLD inshore - Central,GBR153,Yongala wreck,QLD74,-19.3,147.63,Central Indo-Pacific,Northeast Australian Shelf,Central and Southern Great Barrier Reef,Tropical,RLS,POINT (147.63 -19.3)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-468b,Australia,Queensland,QLD inshore - Central,GBR154,Havannah Island 1,QLD129,-18.85,146.54,Central Indo-Pacific,Northeast Australian Shelf,Central and Southern Great Barrier Reef,Tropical,RLS,POINT (146.54 -18.85)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-468a,Australia,Queensland,QLD inshore - Central,GBR155,Havannah Island 2,QLD128,-18.85,146.54,Central Indo-Pacific,Northeast Australian Shelf,Central and Southern Great Barrier Reef,Tropical,RLS,POINT (146.54 -18.85)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4689,Australia,Queensland,QLD inshore - Central,GBR35,Fitzroy Island West 2 AIMS,,-16.92,146,Central Indo-Pacific,Northeast Australian Shelf,Central and Southern Great Barrier Reef,Tropical,RLS,POINT (146 -16.92)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4688,Australia,Queensland,QLD inshore - Central,GBR182,Brook Is NE,"QLD22,HBI1",-18.14,146.28,Central Indo-Pacific,Northeast Australian Shelf,Central and Southern Great Barrier Reef,Tropical,RLS,POINT (146.28 -18.14)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4687,Australia,Queensland,QLD inshore - Central,GBR183,Hudson Is,"HBI2,QLD23",-18.05,146.2,Central Indo-Pacific,Northeast Australian Shelf,Central and Southern Great Barrier Reef,Tropical,RLS,POINT (146.2 -18.05)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4686,Australia,Queensland,QLD inshore - Central,GBR184,Smith Is SW,"HBI4,QLD24",-18.04,146.2,Central Indo-Pacific,Northeast Australian Shelf,Central and Southern Great Barrier Reef,Tropical,RLS,POINT (146.2 -18.04)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4685,Australia,Queensland,QLD inshore - Central,GBR185,Coombe Is East,"QLD25,HBI6",-18.04,146.18,Central Indo-Pacific,Northeast Australian Shelf,Central and Southern Great Barrier Reef,Tropical,RLS,POINT (146.18 -18.04)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4684,Australia,Queensland,QLD inshore - Central,GBR186,Coombe Is,"HBI5,QLD26",-18.04,146.18,Central Indo-Pacific,Northeast Australian Shelf,Central and Southern Great Barrier Reef,Tropical,RLS,POINT (146.18 -18.04)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4683,Australia,Queensland,QLD inshore - Central,GBR187,Smith Is,"QLD27,HBI3",-18.04,146.2,Central Indo-Pacific,Northeast Australian Shelf,Central and Southern Great Barrier Reef,Tropical,RLS,POINT (146.2 -18.04)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4682,Australia,Queensland,QLD inshore - Central,GBR188,Dunk Is NE,"QLD28,GBR1",-17.94,146.16,Central Indo-Pacific,Northeast Australian Shelf,Central and Southern Great Barrier Reef,Tropical,RLS,POINT (146.16 -17.94)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4681,Australia,Queensland,QLD inshore - Central,GBR192,Russell Island,"FG1,QLD30",-17.23,146.09,Central Indo-Pacific,Northeast Australian Shelf,Central and Southern Great Barrier Reef,Tropical,RLS,POINT (146.09 -17.23)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4680,Australia,Queensland,QLD inshore - Central,GBR193,Russell Island Outside,"FG3,QLD31",-17.23,146.1,Central Indo-Pacific,Northeast Australian Shelf,Central and Southern Great Barrier Reef,Tropical,RLS,POINT (146.1 -17.23)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-467f,Indonesia,Flores,Flores,FLORES3,Taat  Pulau Besar,,-8.44,122.33,Central Indo-Pacific,Western Coral Triangle,Lesser Sunda,Tropical,RLS,POINT (122.33 -8.44)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-467e,Canada,British Columbia,British Columbia,BC2,Kelpie Point,,51.73,-128,Temperate Northern Pacific,Cold Temperate Northeast Pacific,North American Pacific Fijordland,Temperate,RLS,POINT (-128 51.73)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-467d,Australia,Queensland,QLD inshore - Central,GBR194,Round Island,"QLD32,FG4",-17.22,146.09,Central Indo-Pacific,Northeast Australian Shelf,Central and Southern Great Barrier Reef,Tropical,RLS,POINT (146.09 -17.22)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-467c,Australia,Queensland,QLD inshore - Central,GBR195,Normandy Island,"FG2,QLD33",-17.2,146.08,Central Indo-Pacific,Northeast Australian Shelf,Central and Southern Great Barrier Reef,Tropical,RLS,POINT (146.08 -17.2)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-467b,Australia,Queensland,QLD inshore - Central,GBR196,High Island East 2,QLD120,-17.16,146.01,Central Indo-Pacific,Northeast Australian Shelf,Central and Southern Great Barrier Reef,Tropical,RLS,POINT (146.01 -17.16)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-467a,Australia,Queensland,QLD inshore - Central,GBR197,High Island West 2,QLD119,-17.16,146.01,Central Indo-Pacific,Northeast Australian Shelf,Central and Southern Great Barrier Reef,Tropical,RLS,POINT (146.01 -17.16)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4679,Australia,Queensland,QLD inshore - Central,GBR198,High Island West 1,QLD118,-17.16,146.01,Central Indo-Pacific,Northeast Australian Shelf,Central and Southern Great Barrier Reef,Tropical,RLS,POINT (146.01 -17.16)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4678,Australia,Queensland,QLD inshore - Central,GBR199,High Island East 1,QLD121,-17.16,146.01,Central Indo-Pacific,Northeast Australian Shelf,Central and Southern Great Barrier Reef,Tropical,RLS,POINT (146.01 -17.16)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4677,Australia,Queensland,QLD inshore - Central,GBR200,Fitzroy Island,"CFI1,COR1",-16.93,145.99,Central Indo-Pacific,Northeast Australian Shelf,Central and Southern Great Barrier Reef,Tropical,RLS,POINT (145.99 -16.93)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4676,Australia,Queensland,QLD inshore - Central,GBR214,Green Island Reef 2,QLD115,-16.77,145.98,Central Indo-Pacific,Northeast Australian Shelf,Central and Southern Great Barrier Reef,Tropical,RLS,POINT (145.98 -16.77)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4675,Australia,Queensland,QLD inshore - Central,GBR215,Green Island Reef 3,QLD114,-16.77,145.97,Central Indo-Pacific,Northeast Australian Shelf,Central and Southern Great Barrier Reef,Tropical,RLS,POINT (145.97 -16.77)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4674,Australia,Queensland,QLD inshore - Central,GBR28,Pelorus and Orpheus Islands West1,,-18.57,146.48,Central Indo-Pacific,Northeast Australian Shelf,Central and Southern Great Barrier Reef,Tropical,RLS,POINT (146.48 -18.57)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4673,Australia,Queensland,QLD inshore - Central,GBR33,Fitzroy Island Anchorage,,-16.93,145.98,Central Indo-Pacific,Northeast Australian Shelf,Central and Southern Great Barrier Reef,Tropical,RLS,POINT (145.98 -16.93)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4672,Australia,Queensland,QLD inshore - Central,GBR34,Fitzroy Island West 1 AIMS,,-16.92,146,Central Indo-Pacific,Northeast Australian Shelf,Central and Southern Great Barrier Reef,Tropical,RLS,POINT (146 -16.92)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4671,Australia,Queensland,QLD inshore - Central,GBR36,Egmont Reef,,-16.52,145.54,Central Indo-Pacific,Northeast Australian Shelf,Central and Southern Great Barrier Reef,Tropical,RLS,POINT (145.54 -16.52)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4670,Australia,Queensland,QLD inshore - Central,GBR37,Wentworth Reef,,-16.52,145.53,Central Indo-Pacific,Northeast Australian Shelf,Central and Southern Great Barrier Reef,Tropical,RLS,POINT (145.53 -16.52)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-466f,Australia,Queensland,QLD inshore - Central,GBR70,Low Isles 1,,-16.38,145.57,Central Indo-Pacific,Northeast Australian Shelf,Central and Southern Great Barrier Reef,Tropical,RLS,POINT (145.57 -16.38)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-466e,Australia,Queensland,QLD inshore - Central,GBR71,Low Isles 2,,-16.39,145.57,Central Indo-Pacific,Northeast Australian Shelf,Central and Southern Great Barrier Reef,Tropical,RLS,POINT (145.57 -16.39)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-466d,Australia,Queensland,QLD inshore - Central,GBR72,Low Isles 3,,-16.39,145.57,Central Indo-Pacific,Northeast Australian Shelf,Central and Southern Great Barrier Reef,Tropical,RLS,POINT (145.57 -16.39)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-466c,Australia,Queensland,QLD inshore - Central,GBR280,Ella's Haven,,-21.48,151.19,Central Indo-Pacific,Northeast Australian Shelf,Central and Southern Great Barrier Reef,Tropical,RLS,POINT (151.19 -21.48)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-466b,Australia,Queensland,Keppels,GBR18,Humpy and Halfway Islands,,-23.2,150.97,Central Indo-Pacific,Northeast Australian Shelf,Central and Southern Great Barrier Reef,Tropical,RLS,POINT (150.97 -23.2)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-466a,Australia,Queensland,Keppels,GBR19,Humpy and Halfway Islands1,,-23.22,150.96,Central Indo-Pacific,Northeast Australian Shelf,Central and Southern Great Barrier Reef,Tropical,RLS,POINT (150.96 -23.22)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4669,Australia,Queensland,Keppels,GBR20,Middle Island1,,-23.16,150.92,Central Indo-Pacific,Northeast Australian Shelf,Central and Southern Great Barrier Reef,Tropical,RLS,POINT (150.92 -23.16)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4668,Australia,Queensland,Keppels,GBR21,Barren Island1,,-23.16,151.07,Central Indo-Pacific,Northeast Australian Shelf,Central and Southern Great Barrier Reef,Tropical,RLS,POINT (151.07 -23.16)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4667,Australia,Queensland,Keppels,GBR22,Barren Island2,,-23.16,151.07,Central Indo-Pacific,Northeast Australian Shelf,Central and Southern Great Barrier Reef,Tropical,RLS,POINT (151.07 -23.16)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4666,Australia,Queensland,Keppels,GBR252,Half Way Island West,"QLD6,GKI8",-23.2,150.97,Central Indo-Pacific,Northeast Australian Shelf,Central and Southern Great Barrier Reef,Tropical,RLS,POINT (150.97 -23.2)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4665,Canada,British Columbia,British Columbia,BC6,West Beach Nereo,,51.65,-128.16,Temperate Northern Pacific,Cold Temperate Northeast Pacific,North American Pacific Fijordland,Temperate,RLS,POINT (-128.16 51.65)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4664,Australia,Queensland,Keppels,GBR253,Monkey Point,"QLD7,GKI10",-23.2,150.94,Central Indo-Pacific,Northeast Australian Shelf,Central and Southern Great Barrier Reef,Tropical,RLS,POINT (150.94 -23.2)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4663,Australia,Queensland,Keppels,GBR254,Shelving South,"QLD8,GKI2",-23.19,150.93,Central Indo-Pacific,Northeast Australian Shelf,Central and Southern Great Barrier Reef,Tropical,RLS,POINT (150.93 -23.19)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4662,Australia,Queensland,Keppels,GBR255,Clam Bay,"QLD15,GKI7",-23.19,150.98,Central Indo-Pacific,Northeast Australian Shelf,Central and Southern Great Barrier Reef,Tropical,RLS,POINT (150.98 -23.19)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4661,Australia,Queensland,Keppels,GBR256,Shelving,"GKI1,QLD9",-23.19,150.93,Central Indo-Pacific,Northeast Australian Shelf,Central and Southern Great Barrier Reef,Tropical,RLS,POINT (150.93 -23.19)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-4660,Australia,Queensland,Keppels,GBR260,Observatory East,"GKI4,QLD10",-23.17,150.92,Central Indo-Pacific,Northeast Australian Shelf,Central and Southern Great Barrier Reef,Tropical,RLS,POINT (150.92 -23.17)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-465f,Australia,Queensland,Keppels,GBR261,Observatory West,"GKI9,QLD11",-23.17,150.92,Central Indo-Pacific,Northeast Australian Shelf,Central and Southern Great Barrier Reef,Tropical,RLS,POINT (150.92 -23.17)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-465e,Australia,Queensland,Keppels,GBR262,Creek Rocks,"GKI6,QLD12",-23.17,150.95,Central Indo-Pacific,Northeast Australian Shelf,Central and Southern Great Barrier Reef,Tropical,RLS,POINT (150.95 -23.17)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-465d,Australia,Queensland,Keppels,GBR263,Olive Point,"QLD13,GKI3",-23.16,150.92,Central Indo-Pacific,Northeast Australian Shelf,Central and Southern Great Barrier Reef,Tropical,RLS,POINT (150.92 -23.16)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-465c,Australia,Queensland,Keppels,GBR264,Little Peninsula,"GKI5,QLD14",-23.16,150.96,Central Indo-Pacific,Northeast Australian Shelf,Central and Southern Great Barrier Reef,Tropical,RLS,POINT (150.96 -23.16)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-465b,Australia,Queensland,QLD inshore - North,GBR235,"Iris Reef Beacon, Stainer Island",NQ2,-13.96,143.84,Central Indo-Pacific,Northeast Australian Shelf,Torres Strait Northern Great Barrier Reef,Tropical,RLS,POINT (143.84 -13.96)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-465a,Australia,Queensland,QLD inshore - North,GBR236,"Iris Reef, Stainer Island",NQ1,-13.96,143.84,Central Indo-Pacific,Northeast Australian Shelf,Torres Strait Northern Great Barrier Reef,Tropical,RLS,POINT (143.84 -13.96)
