db,country,location,site,latitude,longitude
reefcheck,NA,Sulawesi,NA,1.608333333,124.73975
reefcheck,NA,Sumatra,NA,1.644027778,98.594888889999993
reefcheck,NA,Sumatra,NA,1.714388889,98.76188889
reefcheck,NA,Sulawesi,NA,1.829222222,125.1229722
reefcheck,NA,Sumatra,NA,1.968444444,98.34719444
reefcheck,NA,Sumatra,NA,2.116666667,96.66666667
reefcheck,NA,Southeast Asia,NA,2.172888889,104.1120278
reefcheck,NA,Southeast Asia,NA,2.178277778,104.1092222
reefcheck,NA,Southeast Asia,NA,2.184,104.1068333
reefcheck,NA,Southeast Asia,NA,2.187805556,104.0981389
reefcheck,NA,Kalimantan,NA,2.202777778,118.2388889
reefcheck,NA,Southeast Asia,NA,2.226111111,104.0530556
reefcheck,NA,Southeast Asia,NA,2.231,104.0521667
reefcheck,NA,Southeast Asia,NA,2.271166667,104.1273333
reefcheck,NA,Southeast Asia,NA,2.273333333,104.1156667
reefcheck,NA,Southeast Asia,NA,2.303,104.149
reefcheck,NA,Southeast Asia,NA,2.313166667,104.1258333
reefcheck,NA,Southeast Asia,NA,2.473416667,103.9615556
reefcheck,NA,Southeast Asia,NA,2.4735,103.9588889
reefcheck,NA,Southeast Asia,NA,2.481861111,103.9564167
reefcheck,NA,Southeast Asia,NA,2.523333333,103.9736111
reefcheck,NA,Southeast Asia,NA,2.570611111,104.3217778
reefcheck,NA,Southeast Asia,NA,2.579361111,104.31575
reefcheck,NA,Southeast Asia,NA,2.584444444,104.3363333
reefcheck,NA,Southeast Asia,NA,2.596666667,104.32725
reefcheck,NA,Southeast Asia,NA,2.668777778,104.1753056
reefcheck,NA,Southeast Asia,NA,2.741527778,104.2178056
reefcheck,NA,Southeast Asia,NA,2.758361111,104.1991667
reefcheck,NA,Southeast Asia,NA,2.779305556,104.2126667
reefcheck,NA,Southeast Asia,NA,2.792388889,104.1230278
reefcheck,NA,Southeast Asia,NA,2.809361111,104.1354167
reefcheck,NA,Southeast Asia,NA,2.81,104.1365
reefcheck,NA,Southeast Asia,NA,2.816,104.1510278
reefcheck,NA,Southeast Asia,NA,2.824166667,104.1573889
reefcheck,NA,Southeast Asia,NA,2.874277778,104.1875556
reefcheck,NA,Southeast Asia,NA,2.874666667,104.1468333
reefcheck,NA,Southeast Asia,NA,2.875861111,104.1481944
reefcheck,NA,Southeast Asia,NA,2.888638889,104.0653333
reefcheck,NA,Southeast Asia,NA,2.898055556,104.0516667
reefcheck,NA,Maldives,NA,2.900277778,73.3825
reefcheck,NA,Southeast Asia,NA,2.903888889,104.1043889
reefcheck,NA,Southeast Asia,NA,2.910833333,104.1125556
reefcheck,NA,Southeast Asia,NA,2.914861111,104.1084444
reefcheck,NA,Southeast Asia,NA,2.932444444,104.0969167
reefcheck,NA,Southwestern Caribbean,NA,2.944611111,-78.19216667
reefcheck,NA,Southwestern Caribbean,NA,2.944722222,-78.62222222
reefcheck,NA,Southwestern Caribbean,NA,2.956944444,-78.17916667
reefcheck,NA,Southwestern Caribbean,NA,2.958027778,-78.17869444
reefcheck,NA,Maldives,NA,3.105555556,73.56611111
reefcheck,NA,Maldives,NA,3.105555556,73.61805556
reefcheck,NA,Maldives,NA,3.224166667,73.43341667
reefcheck,NA,Maldives,NA,3.435,73.42222222
reefcheck,NA,Maldives,NA,3.446972222,73.59669444
reefcheck,NA,Maldives,NA,3.448361111,73.75455556
reefcheck,NA,Maldives,NA,3.494638889,72.82327778
reefcheck,NA,Maldives,NA,3.515983333,72.91836389
reefcheck,NA,Maldives,NA,3.529777778,72.92811111
reefcheck,NA,Maldives,NA,3.630555556,72.94416667
reefcheck,NA,Maldives,NA,3.632222222,72.95861111
reefcheck,NA,Maldives,NA,3.633055556,72.95611111
reefcheck,NA,Maldives,NA,3.633888889,72.95472222
reefcheck,NA,Maldives,NA,3.634444444,72.95583333
reefcheck,NA,Maldives,NA,3.634444444,72.95972222
reefcheck,NA,Maldives,NA,3.649444444,72.81663889
reefcheck,NA,Maldives,NA,3.650833333,72.82333333
reefcheck,NA,Maldives,NA,3.653055556,72.82277778
reefcheck,NA,Maldives,NA,3.654166667,72.77277778
reefcheck,NA,Maldives,NA,3.6625,72.79555556
reefcheck,NA,Maldives,NA,3.677638889,73.46911111
reefcheck,NA,Maldives,NA,3.704722222,72.86888889
reefcheck,NA,Maldives,NA,3.730055556,72.75813889
reefcheck,NA,Maldives,NA,3.73025,72.76063889
reefcheck,NA,Maldives,NA,3.966666667,72.91805556
reefcheck,NA,Andaman Sea,NA,3.994166667,100.5341389
reefcheck,NA,Maldives,NA,4,72.95
reefcheck,NA,Maldives,NA,4.000277778,72.93333333
reefcheck,NA,Andaman Sea,NA,4.001638889,100.5490833
reefcheck,NA,Andaman Sea,NA,4.002694444,100.5466944
reefcheck,NA,Andaman Sea,NA,4.0065,100.5348056
reefcheck,NA,Andaman Sea,NA,4.011388889,100.5351111
reefcheck,NA,Andaman Sea,NA,4.012194444,100.5448889
reefcheck,NA,Maldives,NA,4.016666667,72.95
reefcheck,NA,Andaman Sea,NA,4.022388889,100.5478889
reefcheck,NA,Maldives,NA,4.025833333,72.80572222
reefcheck,NA,Andaman Sea,NA,4.032111111,100.55
reefcheck,NA,Andaman Sea,NA,4.0575,100.5396944
reefcheck,NA,Maldives,NA,4.057972222,72.95627778
reefcheck,NA,Maldives,NA,4.059055556,73.37472222
reefcheck,NA,Sabah Malaysia,NA,4.112527778,118.2250556
reefcheck,NA,Maldives,NA,4.118833333,73.46722222
reefcheck,NA,Sabah Malaysia,NA,4.139388889,118.2339722
reefcheck,NA,Sabah Malaysia,NA,4.140916667,118.1798611
reefcheck,NA,Sabah Malaysia,NA,4.183972222,118.8628889
reefcheck,NA,Andaman Sea,NA,4.189888889,100.5483056
reefcheck,NA,Sabah Malaysia,NA,4.206333333,118.7848056
reefcheck,NA,Sabah Malaysia,NA,4.21025,118.6799444
reefcheck,NA,Sabah Malaysia,NA,4.214166667,118.6755556
reefcheck,NA,Sabah Malaysia,NA,4.225277778,118.6880556
reefcheck,NA,Sabah Malaysia,NA,4.225416667,118.6903333
reefcheck,NA,Sabah Malaysia,NA,4.229472222,118.6800278
reefcheck,NA,Sabah Malaysia,NA,4.230694444,118.6385833
reefcheck,NA,Sabah Malaysia,NA,4.233888889,118.6441389
reefcheck,NA,Sabah Malaysia,NA,4.235583333,118.5653056
reefcheck,NA,Sabah Malaysia,NA,4.236555556,118.5531667
reefcheck,NA,Sabah Malaysia,NA,4.239388889,118.4335278
reefcheck,NA,Sabah Malaysia,NA,4.246833333,118.6355833
reefcheck,NA,Sabah Malaysia,NA,4.250305556,118.6302222
reefcheck,NA,Sabah Malaysia,NA,4.250444444,118.6272778
reefcheck,NA,Sabah Malaysia,NA,4.255111111,118.5338056
reefcheck,NA,Maldives,NA,4.256388889,72.98335
reefcheck,NA,Maldives,NA,4.265638889,73.00255556
reefcheck,NA,Maldives,NA,4.268083333,73.48875
reefcheck,NA,Northwest Kalimantan,NA,4.273055556,113.8147222
reefcheck,NA,Northwest Kalimantan,NA,4.276388889,113.8166667
reefcheck,NA,Sabah Malaysia,NA,4.287111111,118.7253333
reefcheck,NA,Northwest Kalimantan,NA,4.287222222,113.8197222
reefcheck,NA,Northwest Kalimantan,NA,4.2925,113.8258333
reefcheck,NA,Northwest Kalimantan,NA,4.293888889,113.8261111
reefcheck,NA,Sabah Malaysia,NA,4.300416667,118.8406667
reefcheck,NA,Sabah Malaysia,NA,4.313333333,118.8763889
reefcheck,NA,Maldives,NA,4.315833333,73.58694444
reefcheck,NA,Sabah Malaysia,NA,4.316083333,118.8751389
reefcheck,NA,Maldives,NA,4.317777778,73.58319444
reefcheck,NA,Northwest Kalimantan,NA,4.341666667,113.8969444
reefcheck,NA,Northwest Kalimantan,NA,4.343333333,113.8975
reefcheck,NA,Northwest Kalimantan,NA,4.343611111,113.8991667
reefcheck,NA,Maldives,NA,4.349805556,73.61433333
reefcheck,NA,Sabah Malaysia,NA,4.444722222,118.7551389
reefcheck,NA,Sabah Malaysia,NA,4.445861111,118.7677778
reefcheck,NA,Maldives,NA,4.458333333,73.375
reefcheck,NA,Sabah Malaysia,NA,4.467888889,118.5911667
reefcheck,NA,Sabah Malaysia,NA,4.473416667,118.9460278
reefcheck,NA,Sabah Malaysia,NA,4.504194444,118.9417222
reefcheck,NA,Maldives,NA,4.508333333,73.36111111
reefcheck,NA,Sabah Malaysia,NA,4.514194444,118.7263333
reefcheck,NA,Maldives,NA,4.520833333,73.36111111
reefcheck,NA,Sabah Malaysia,NA,4.521055556,118.8047778
reefcheck,NA,Maldives,NA,4.527777778,73.38888889
reefcheck,NA,Maldives,NA,4.527777778,73.42222222
reefcheck,NA,Maldives,NA,4.541666667,73.375
reefcheck,NA,Sabah Malaysia,NA,4.545361111,118.8257778
reefcheck,NA,Sabah Malaysia,NA,4.549333333,118.9291667
reefcheck,NA,Sabah Malaysia,NA,4.555972222,118.9271111
reefcheck,NA,Sabah Malaysia,NA,4.558583333,118.615
reefcheck,NA,Sabah Malaysia,NA,4.558694444,118.5545278
reefcheck,NA,Maldives,NA,4.566666667,73.37638889
reefcheck,NA,Sabah Malaysia,NA,4.568055556,118.7555556
reefcheck,NA,Sabah Malaysia,NA,4.569277778,118.756
reefcheck,NA,Sabah Malaysia,NA,4.570194444,118.9569167
reefcheck,NA,Sabah Malaysia,NA,4.573416667,118.7566111
reefcheck,NA,Sabah Malaysia,NA,4.575277778,118.7555556
reefcheck,NA,Sabah Malaysia,NA,4.579166667,118.9202778
reefcheck,NA,Sabah Malaysia,NA,4.5793055560000004,118.94025
reefcheck,NA,Sabah Malaysia,NA,4.581777778,118.91325
reefcheck,NA,Sabah Malaysia,NA,4.584944444,118.9408889
reefcheck,NA,Sabah Malaysia,NA,4.592138889,118.8613056
reefcheck,NA,Sabah Malaysia,NA,4.60225,118.7681667
reefcheck,NA,Sabah Malaysia,NA,4.633222222,118.5893333
reefcheck,NA,Sabah Malaysia,NA,4.647222222,118.8300556
reefcheck,NA,Sabah Malaysia,NA,4.649194444,118.7976944
reefcheck,NA,Sabah Malaysia,NA,4.742666667,118.5136944
reefcheck,NA,Sabah Malaysia,NA,4.761388889,118.3927778
reefcheck,NA,Sabah Malaysia,NA,4.763333333,118.3916667
reefcheck,NA,Sabah Malaysia,NA,4.786111111,118.4186111
reefcheck,NA,Sabah Malaysia,NA,4.789722222,118.3711111
reefcheck,NA,Sabah Malaysia,NA,4.791666667,118.4166667
reefcheck,NA,Sabah Malaysia,NA,4.793333333,118.3883333
reefcheck,NA,Sabah Malaysia,NA,4.797222222,118.3177778
reefcheck,NA,Southeast Asia,NA,4.800361111,103.6742778
reefcheck,NA,Sabah Malaysia,NA,4.801666667,118.3216667
reefcheck,NA,Sabah Malaysia,NA,4.802222222,118.3730556
reefcheck,NA,Sabah Malaysia,NA,4.803333333,118.3633333
reefcheck,NA,Southeast Asia,NA,4.806055556,103.6744722
reefcheck,NA,Southeast Asia,NA,4.809111111,103.6778056
reefcheck,NA,Sabah Malaysia,NA,4.812222222,118.2919444
reefcheck,NA,Southeast Asia,NA,4.812805556,103.6759444
reefcheck,NA,Sabah Malaysia,NA,4.815,118.2916667
reefcheck,NA,Southeast Asia,NA,4.815527778,103.6803889
reefcheck,NA,Southeast Asia,NA,4.817277778,103.67925
reefcheck,NA,Sabah Malaysia,NA,4.907388889,118.24325
reefcheck,NA,Sabah Malaysia,NA,4.9085,118.1773889
reefcheck,NA,Sabah Malaysia,NA,4.912333333,118.2542778
reefcheck,NA,Sabah Malaysia,NA,4.920777778,118.2012778
reefcheck,NA,Sabah Malaysia,NA,4.9230555560000004,118.2252778
reefcheck,NA,Sabah Malaysia,NA,4.923527778,118.2560556
reefcheck,NA,Sabah Malaysia,NA,4.923972222,118.2667222
reefcheck,NA,Sabah Malaysia,NA,4.925277778,118.6691667
reefcheck,NA,Sabah Malaysia,NA,4.928333333,118.2316667
reefcheck,NA,Sabah Malaysia,NA,4.928333333,118.6316667
reefcheck,NA,Sabah Malaysia,NA,4.930194444,118.2285278
reefcheck,NA,Sabah Malaysia,NA,4.936666667,118.7033333
reefcheck,NA,Sabah Malaysia,NA,4.937916667,118.2743889
reefcheck,NA,Sabah Malaysia,NA,4.939444444,118.5683333
reefcheck,NA,Sabah Malaysia,NA,4.939444444,118.5697222
reefcheck,NA,Sabah Malaysia,NA,4.941555556,118.2824167
reefcheck,NA,Sabah Malaysia,NA,4.942472222,118.2939444
reefcheck,NA,Sabah Malaysia,NA,4.9475,118.2594444
reefcheck,NA,Sabah Malaysia,NA,4.948333333,118.5616667
reefcheck,NA,Sabah Malaysia,NA,4.948694444,118.2512778
reefcheck,NA,Sabah Malaysia,NA,4.948777778,118.2578333
reefcheck,NA,Sabah Malaysia,NA,4.95,118.2583333
reefcheck,NA,Sabah Malaysia,NA,4.950861111,118.2578889
reefcheck,NA,Sabah Malaysia,NA,4.963027778,118.25275
reefcheck,NA,Sabah Malaysia,NA,4.967111111,118.2640278
reefcheck,NA,Northwest Kalimantan,NA,5.095,114.6325
reefcheck,NA,Southeast Asia,NA,5.208833333,103.2695
reefcheck,NA,Southeast Asia,NA,5.224472222,103.2609722
reefcheck,NA,Southeast Asia,NA,5.22975,103.2679722
reefcheck,NA,Southeast Asia,NA,5.235166667,103.2613333
reefcheck,NA,Southeast Asia,NA,5.235833333,103.263
reefcheck,NA,Micronesia,NA,5.257527778,162.9972222
reefcheck,NA,Maldives,NA,5.264083333,72.26408333
reefcheck,NA,Micronesia,NA,5.265361111,162.9971389
reefcheck,NA,Micronesia,NA,5.268694444,162.9744444
reefcheck,NA,Micronesia,NA,5.268777778,162.9032222
reefcheck,NA,Micronesia,NA,5.270333333,162.9677778
reefcheck,NA,Micronesia,NA,5.271694444,162.9169833
reefcheck,NA,Micronesia,NA,5.272638889,162.902
reefcheck,NA,Micronesia,NA,5.283222222,162.9349444
reefcheck,NA,Micronesia,NA,5.285611111,162.02925
reefcheck,NA,Micronesia,NA,5.295777778,162.8978889
reefcheck,NA,Micronesia,NA,5.311111111,162.9003611
reefcheck,NA,Micronesia,NA,5.319972222,162.9233611
reefcheck,NA,Micronesia,NA,5.339166667,163.0343056
reefcheck,NA,Micronesia,NA,5.344972222,162.9503611
reefcheck,NA,Micronesia,NA,5.35325,162.9471389
reefcheck,NA,Micronesia,NA,5.36525,163.0258889
reefcheck,NA,Micronesia,NA,5.3655,162.9710556
reefcheck,NA,Micronesia,NA,5.369555556,162.9783889
reefcheck,NA,Micronesia,NA,5.375194444,162.0098611
reefcheck,NA,Maldives,NA,5.5,73.51666667
reefcheck,NA,Maldives,NA,5.533333333,73.46666667
reefcheck,NA,Maldives,NA,5.533333333,73.48333333
reefcheck,NA,Maldives,NA,5.55,73.46666667
reefcheck,NA,Southeast Asia,NA,5.598888889,103.0641944
reefcheck,NA,Southeast Asia,NA,5.610111111,103.063
reefcheck,NA,Sumatra,NA,5.613416667,95.53386111
reefcheck,NA,Southeast Asia,NA,5.615194444,103.0572222
reefcheck,NA,Southeast Asia,NA,5.625555556,103.1595
reefcheck,NA,Southeast Asia,NA,5.643583333,103.1510556
reefcheck,NA,Sumatra,NA,5.648833333,95.16386111
reefcheck,NA,Southeast Asia,NA,5.666111111,103.0712778
reefcheck,NA,Sumatra,NA,5.685333333,95.38688889
reefcheck,NA,Maldives,NA,5.721694444,73.40341667
reefcheck,NA,Sabah Malaysia,NA,5.730833333,115.0036111
reefcheck,NA,Southeast Asia,NA,5.732777778,102.9975
reefcheck,NA,Sabah Malaysia,NA,5.7355555560000004,115.0188889
reefcheck,NA,Sabah Malaysia,NA,5.736388889,115.0183333
reefcheck,NA,Southeast Asia,NA,5.740194444,102.9995556
reefcheck,NA,Southeast Asia,NA,5.746916667,102.9998333
reefcheck,NA,Southeast Asia,NA,5.753888889,103.0289167
reefcheck,NA,Southeast Asia,NA,5.754444444,103.0019444
reefcheck,NA,Southeast Asia,NA,5.758638889,103.0293889
reefcheck,NA,Southeast Asia,NA,5.761,103.0263889
reefcheck,NA,Southeast Asia,NA,5.768611111,103.0355556
reefcheck,NA,Sabah Malaysia,NA,5.771666667,115.0591667
reefcheck,NA,Southeast Asia,NA,5.773277778,103.0592222
reefcheck,NA,Southeast Asia,NA,5.774444444,103.0580556
reefcheck,NA,Southeast Asia,NA,5.779611111,103.0426111
reefcheck,NA,Southeast Asia,NA,5.788361111,102.9926111
reefcheck,NA,Sabah Malaysia,NA,5.789722222,114.9033333
reefcheck,NA,Southeast Asia,NA,5.7995,103.0169444
reefcheck,NA,Southeast Asia,NA,5.814444444,103.0072222
reefcheck,NA,Sabah Malaysia,NA,5.814444444,115.0069444
reefcheck,NA,Southeast Asia,NA,5.816666667,103.0093056
reefcheck,NA,Sumatra,NA,5.854444444,95.27222222
reefcheck,NA,Sumatra,NA,5.854722222,95.27027778
reefcheck,NA,Sumatra,NA,5.88,95.25777778
reefcheck,NA,Southeast Asia,NA,5.884055556,102.7470278
reefcheck,NA,Southeast Asia,NA,5.886027778,102.7702778
reefcheck,NA,Sumatra,NA,5.906388889,95.22222222
reefcheck,NA,Southeast Asia,NA,5.910611111,102.7098056
reefcheck,NA,Southeast Asia,NA,5.912027778,102.7448889
reefcheck,NA,Southeast Asia,NA,5.914444444,102.7540556
reefcheck,NA,Southeast Asia,NA,5.921305556,102.72475
reefcheck,NA,Southeast Asia,NA,5.923555556,102.7583056
reefcheck,NA,Southeast Asia,NA,5.931583333,102.7231667
reefcheck,NA,Southeast Asia,NA,5.939083333,102.7220278
reefcheck,NA,Marshall Islands,NA,5.951138889,169.6464444
reefcheck,NA,Southeast Asia,NA,5.962166667,102.6808333
reefcheck,NA,Marshall Islands,NA,6.042944444,169.6445
reefcheck,NA,Marshall Islands,NA,6.049166667,169.6176944
reefcheck,NA,Andaman Sea,NA,6.060638889,100.0411944
reefcheck,NA,Andaman Sea,NA,6.061694444,100.0388056
reefcheck,NA,Andaman Sea,NA,6.065861111,100.0434444
reefcheck,NA,Andaman Sea,NA,6.071555556,100.0511111
reefcheck,NA,Andaman Sea,NA,6.073138889,100.0573889
reefcheck,NA,Sabah Malaysia,NA,6.479083333,117.8908056
reefcheck,NA,Sabah Malaysia,NA,6.483305556,117.8932222
reefcheck,NA,Sabah Malaysia,NA,6.486361111,117.9111667
reefcheck,NA,Sabah Malaysia,NA,6.489861111,117.9156111
reefcheck,NA,Sabah Malaysia,NA,6.49825,117.9272222
reefcheck,NA,Sabah Malaysia,NA,6.498333333,117.9113611
reefcheck,NA,Sabah Malaysia,NA,6.500555556,117.9202778
reefcheck,NA,Sabah Malaysia,NA,6.505361111,117.9289444
reefcheck,NA,Sabah Malaysia,NA,6.506527778,117.9275278
reefcheck,NA,Sabah Malaysia,NA,6.513444444,117.9056111
reefcheck,NA,Sabah Malaysia,NA,6.513888889,117.9243056
reefcheck,NA,Sabah Malaysia,NA,6.520388889,117.9295833
reefcheck,NA,Sabah Malaysia,NA,6.520972222,117.9157222
reefcheck,NA,Sabah Malaysia,NA,6.543638889,117.9200278
reefcheck,NA,Sabah Malaysia,NA,6.552055556,117.9246944
reefcheck,NA,Sabah Malaysia,NA,6.552083333,117.9356944
reefcheck,NA,Sabah Malaysia,NA,6.562111111,117.9201667
reefcheck,NA,Sabah Malaysia,NA,6.701222222,116.3385556
reefcheck,NA,Sabah Malaysia,NA,6.702277778,116.3635278
reefcheck,NA,Sabah Malaysia,NA,6.705138889,116.3205278
reefcheck,NA,Sabah Malaysia,NA,6.706527778,116.3166944
reefcheck,NA,Sabah Malaysia,NA,6.706527778,116.3295278
reefcheck,NA,Sabah Malaysia,NA,6.709666667,116.3234444
reefcheck,NA,Sabah Malaysia,NA,6.713861111,116.3347222
reefcheck,NA,Sabah Malaysia,NA,6.718222222,116.3594444
reefcheck,NA,Sabah Malaysia,NA,6.718277778,116.3595278
reefcheck,NA,Sabah Malaysia,NA,6.719861111,116.3408889
reefcheck,NA,Sabah Malaysia,NA,6.720111111,116.3684167
reefcheck,NA,Sabah Malaysia,NA,6.721583333,116.3484167
reefcheck,NA,Sabah Malaysia,NA,6.804027778,117.4233889
reefcheck,NA,Sabah Malaysia,NA,6.867916667,117.5555833
reefcheck,NA,Sabah Malaysia,NA,6.890555556,117.3770556
reefcheck,NA,Sabah Malaysia,NA,6.893805556,117.3484167
reefcheck,NA,Sabah Malaysia,NA,6.927555556,117.3495556
reefcheck,NA,Sabah Malaysia,NA,6.956944444,116.89575
reefcheck,NA,Sabah Malaysia,NA,6.964805556,117.3020556
reefcheck,NA,Sabah Malaysia,NA,7.003722222,117.4462222
reefcheck,NA,Sabah Malaysia,NA,7.020888889,117.4128889
reefcheck,NA,Sabah Malaysia,NA,7.041,117.4428611
reefcheck,NA,Sabah Malaysia,NA,7.082472222,117.4408889
reefcheck,NA,Sabah Malaysia,NA,7.095833333,117.4818056
reefcheck,NA,Sabah Malaysia,NA,7.099666667,117.0713333
reefcheck,NA,Sabah Malaysia,NA,7.1015,117.0788333
reefcheck,NA,Sabah Malaysia,NA,7.102333333,117.1235
reefcheck,NA,Sabah Malaysia,NA,7.103166667,117.0931667
reefcheck,NA,Sabah Malaysia,NA,7.104722222,117.0926667
reefcheck,NA,Sabah Malaysia,NA,7.108166667,117.0963333
reefcheck,NA,Sabah Malaysia,NA,7.1105,117.0976667
reefcheck,NA,Sabah Malaysia,NA,7.115777778,117.1051944
reefcheck,NA,Sabah Malaysia,NA,7.116472222,117.1256389
reefcheck,NA,Sabah Malaysia,NA,7.116666667,117.1261667
reefcheck,NA,Sabah Malaysia,NA,7.117027778,117.1183611
reefcheck,NA,Sabah Malaysia,NA,7.117666667,117.1073333
reefcheck,NA,Sabah Malaysia,NA,7.12,117.1161667
reefcheck,NA,Sabah Malaysia,NA,7.122333333,117.133
reefcheck,NA,Sabah Malaysia,NA,7.1295,117.1465
reefcheck,NA,Sabah Malaysia,NA,7.131,117.1215
reefcheck,NA,Sabah Malaysia,NA,7.132666667,117.1266667
reefcheck,NA,Sabah Malaysia,NA,7.134,117.15
reefcheck,NA,Sabah Malaysia,NA,7.199333333,117.2853333
reefcheck,NA,Palau,NA,7.2585,134.5243333
reefcheck,NA,Palau,NA,7.259,134.5256667
reefcheck,NA,Palau,NA,7.259444444,134.5247222
reefcheck,NA,Palau,NA,7.284833333,134.4735
reefcheck,NA,Palau,NA,7.314277778,134.4929722
reefcheck,NA,Andaman Sea,NA,7.518,98.33683333
reefcheck,NA,Andaman Sea,NA,7.596666667,98.38027778
reefcheck,NA,Andaman Sea,NA,7.597833333,98.37766667
reefcheck,NA,Andaman Sea,NA,7.603666667,98.378
reefcheck,NA,Andaman Sea,NA,7.604666667,98.38033333
reefcheck,NA,Andaman Sea,NA,7.608888889,98.36611111
reefcheck,NA,Andaman Sea,NA,7.612,98.3715
reefcheck,NA,Andaman Sea,NA,7.667777778,98.76777778
reefcheck,NA,Andaman Sea,NA,7.744,98.38416667
reefcheck,NA,Andaman Sea,NA,7.7905,98.29116667
reefcheck,NA,Andaman Sea,NA,7.802,98.4085
reefcheck,NA,Andaman Sea,NA,7.819138889,98.28675
reefcheck,NA,Andaman Sea,NA,7.8195,98.29225
reefcheck,NA,Andaman Sea,NA,7.887416667,98.51858333
reefcheck,NA,Andaman Sea,NA,7.888416667,98.28622222
reefcheck,NA,Andaman Sea,NA,7.890166667,98.51988889
reefcheck,NA,Andaman Sea,NA,7.892805556,98.26572222
reefcheck,NA,Andaman Sea,NA,7.919333333,98.26933333
reefcheck,NA,Andaman Sea,NA,7.923,98.269
reefcheck,NA,Andaman Sea,NA,7.944833333,98.78083333
reefcheck,NA,Andaman Sea,NA,7.947,98.27269444
reefcheck,NA,Andaman Sea,NA,7.947666667,98.27166667
reefcheck,NA,Andaman Sea,NA,7.948333333,98.79566667
reefcheck,NA,Andaman Sea,NA,8.030666667,98.26233333
reefcheck,NA,Andaman Sea,NA,8.148666667,98.287
reefcheck,NA,Andaman Sea,NA,8.473611111,97.65555556
reefcheck,NA,Andaman Sea,NA,8.485516667,97.64652778
reefcheck,NA,Andaman Sea,NA,8.504722222,97.67222222
reefcheck,NA,Andaman Sea,NA,8.504833333,97.64166667
reefcheck,NA,Andaman Sea,NA,8.505,97.75694444
reefcheck,NA,Andaman Sea,NA,8.572333333,97.6365
reefcheck,NA,Andaman Sea,NA,8.573333333,97.63516667
reefcheck,NA,Andaman Sea,NA,8.588333333,97.64069444
reefcheck,NA,Andaman Sea,NA,8.588611111,97.56166667
reefcheck,NA,Andaman Sea,NA,8.592666667,97.64133333
reefcheck,NA,Andaman Sea,NA,8.593666667,97.64
reefcheck,NA,Southeast Asia,NA,8.639722222,106.6323333
reefcheck,NA,Andaman Sea,NA,8.650666667,97.65666667
reefcheck,NA,Southeast Asia,NA,8.651055556,106.6737222
reefcheck,NA,Southeast Asia,NA,8.655555556,106.6077778
reefcheck,NA,Andaman Sea,NA,8.656166667,97.658
reefcheck,NA,Andaman Sea,NA,8.660277778,97.635
reefcheck,NA,Andaman Sea,NA,8.6645,97.657
reefcheck,NA,Andaman Sea,NA,8.665,97.64883333
reefcheck,NA,Andaman Sea,NA,8.665166667,97.64816667
reefcheck,NA,Southeast Asia,NA,8.666666667,106.6666667
reefcheck,NA,Southeast Asia,NA,8.666861111,106.56325
reefcheck,NA,Southeast Asia,NA,8.683638889,106.7383333
reefcheck,NA,Southeast Asia,NA,8.69,106.7366667
reefcheck,NA,Southeast Asia,NA,8.692944444,106.6476389
reefcheck,NA,Southeast Asia,NA,8.706666667,106.6483333
reefcheck,NA,Southeast Asia,NA,8.747138889,106.6303611
reefcheck,NA,Southeast Asia,NA,8.877222222,106.6480556
reefcheck,NA,Southeast Asia,NA,8.936944444,106.9463889
reefcheck,NA,Southeast Asia,NA,8.966666667,106.9261111
reefcheck,NA,Southeast Asia,NA,8.988055556,106.9130556
reefcheck,NA,Philippines,NA,9.071111111,123.27125
reefcheck,NA,Philippines,NA,9.071166667,123.2724167
reefcheck,NA,Philippines,NA,9.08125,123.1687778
reefcheck,NA,Southeast Asia,NA,9.170333333,103.2903056
reefcheck,NA,Southeast Asia,NA,9.172361111,103.287
reefcheck,NA,Southeast Asia,NA,9.192,103.3206111
reefcheck,NA,Southeast Asia,NA,9.195583333,103.3238611
reefcheck,NA,Philippines,NA,9.334166667,123.3111389
reefcheck,NA,Southeast Asia,NA,9.383333333,104.2366111
reefcheck,NA,Southeast Asia,NA,9.389916667,104.2383333
reefcheck,NA,Southeast Asia,NA,9.390416667,104.2174444
reefcheck,NA,Andaman Sea,NA,9.392194444,97.86830556
reefcheck,NA,Andaman Sea,NA,9.392194444,97.88119444
reefcheck,NA,Southeast Asia,NA,9.393,104.2333056
reefcheck,NA,Andaman Sea,NA,9.399166667,97.88066667
reefcheck,NA,Andaman Sea,NA,9.401666667,97.879
reefcheck,NA,Andaman Sea,NA,9.405333333,97.87516667
reefcheck,NA,Andaman Sea,NA,9.409166667,97.87466667
